BookId,CollectionURL,Title,Keyword,Description,LanguageId,Subject_0,Author_0,Author_1,Author_2,Publisher,ExternalPublisher,CollectionType,PublicationYear,PublishYear,Subject_1,PublisherCity,Location_0,Location_1,Location_2,Location_3,SubjectId_0,PublisherId
22781f11-cd96-4fa0-b9c4-6ed4b9843e28,NA,Business Week Global (versi inggris),NA,NA,NA,Business,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2009,2009.0,NA,NA,JWC,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,Sine Nomine
d93ebc9a-941e-42a1-ab30-94f0aa6cad7a,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2011,2011.0,NA,Jakarta,JWC,NA,NA,NA,NA,PT. Era Media Informasi
4ff2a7bc-733f-4f0a-a78f-4d53223fa117,NA,Korean studies in Indonesia : An International Journal,NA,NA,NA,Bahasa dan Sastra,NA,NA,NA,International Association of Korean Studies in Indonesia,NA,Periodical Literature,1994,1994.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
eb779acc-def0-4e6e-bf00-4e80667a79eb,NA,Intisari,NA,NA,NA,Umum/Populer,NA,NA,NA,Kompas Gramedia,NA,Periodical Literature,2010,2010.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
6f162108-b716-4a67-864f-e78283c960e3,NA,Business week edisi Indonesia,NA,NA,NA,Business,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2010,2010.0,NA,NA,Anggrek,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,Sine Nomine
761d3424-059d-45c3-86d7-2d4ff1a1a1a0,NA,CommIT : Communication and Information Technology Journal,NA,NA,NA,Teknologi,NA,NA,NA,BINUS University,NA,Periodical Literature,2010,2010.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
40638e5b-9fcd-4d3e-b0bf-0a8e34927cf7,NA,Pedagogia : jurnal ilmu pendidikan,NA,NA,NA,Pendidikan,NA,NA,NA,Universitas Pendidikan Indonesia Press,NA,Periodical Literature,2013,2013.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
5910e4b1-fe1b-4d0a-9057-673a60d23e78,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2014,2014.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,PT. Era Media Informasi
223af7f0-b271-4742-8b32-4b2ac3e5c247,NA,Forbes Indonesia,NA,NA,NA,Business,NA,NA,NA,PT. Wahana Mediatama,NA,Periodical Literature,2016,2016.0,NA,NA,Alam Sutra Main Campus,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
1edb356c-af19-401e-8c1a-68124398f49f,NA,Trust,NA,NA,NA,Ekonomi,NA,NA,NA,PT. Hikmat Makna Aksara,NA,Periodical Literature,2008,2008.0,NA,Jakarta,JWC,NA,NA,NA,NA,NA
778967ba-8536-40d7-ba8e-e71d8bf198be,NA,Dewi,NA,NA,NA,Manajemen,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2009,2009.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
3efc29ac-5d4a-4bdd-b598-8e3c2c8bd516,NA,The CPA Journal,NA,NA,NA,Akuntansi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2011,2011.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
4a4e0122-2aca-4d81-b863-d51893867b46,NA,Chip Foto Video,NA,NA,NA,Komputer,NA,NA,NA,Kompas Gramedia,NA,Periodical Literature,2006,2006.0,NA,Jakarta,JWC,NA,NA,NA,NA,NA
53974d95-8203-4265-89d5-d9eee8e57e91,NA,Investor,NA,NA,NA,Keuangan,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2018,2018.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
c70a9dd3-9c13-4b41-8b1c-ce952c92faae,NA,Criminal Justice and Behavior : an International Journal,NA,NA,NA,Psikologi,NA,NA,NA,Sage Publications,NA,Periodical Literature,2010,2010.0,NA,NA,Kijang,NA,NA,NA,NA,Sage Publications
410f662a-ab40-4e15-b653-bc20a3b2e27d,NA,Journal of Marketing Research,NA,NA,NA,Pemasaran,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2011,2011.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
5a96abff-f9d1-42ea-9e65-63786e5abc67,NA,The Journal of Finance,NA,NA,NA,Akuntansi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2012,2012.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
527218b1-1496-4eb9-a686-6334a6e2c47e,NA,CommIT : Communication and Information Technology Journal,NA,NA,NA,Teknologi,NA,NA,NA,BINUS University,NA,Periodical Literature,2009,2009.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
142e05fc-9f17-4e68-9c4f-c7fb83d5a238,NA,jurnal seni urban: urbanitas,NA,NA,NA,Desain,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2011,2011.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
1d2a73e9-588a-4393-a22e-7946df924706,NA,WSJ,NA,NA,NA,Umum/Populer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2014,2014.0,NA,NA,FX,NA,NA,NA,NA,Sine Nomine
064a378b-fa29-4de4-ac47-c5012ce0ea72,NA,Chip Foto Video,NA,NA,NA,Komputer,NA,NA,NA,Kompas Gramedia,NA,Periodical Literature,2005,2005.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
4c887fac-f66e-4644-9e9f-43db025f9c8c,NA,Journal of Management (JOM),NA,NA,NA,Manajemen,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2016,2016.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
ac89e3aa-2557-444f-b27b-df712c8d4d74,NA,Humaniora,NA,NA,NA,Bahasa dan Sastra,NA,NA,NA,BINUS University,NA,Periodical Literature,2020,2020.0,NA,NA,Malang,NA,NA,NA,NA,NA
bf19d67f-4354-45b5-9113-20078dedb204,NA,Indonesian Journal of Applied Sciences,NA,NA,NA,Kesehatan,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2014,2014.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
5e39958d-6ace-4f7b-9e4f-a90f8400b570,NA,Isu-isu demokrasi : konstitusionalisme dan demokrasi yang sedang bangkit,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,0,0.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
16620b50-96b2-4dd0-9722-c2a6eaaf3409,NA,B & B,NA,NA,NA,Arsitektur,NA,NA,NA,PT Media indra buana,NA,Periodical Literature,2005,2005.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
dc4f0c4f-b5a5-4e24-bc35-21fdbbbb4a54,NA,SWA,NA,NA,NA,Business,NA,NA,NA,PT.Swasembada Media Bisnis,NA,Periodical Literature,2014,2014.0,NA,Jakarta,Anggrek,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
a2927240-0948-4182-9671-e27b4b7b8955,NA,Journal of Accountancy,NA,NA,NA,Akuntansi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2019,2019.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
5f5e1731-09d1-4b8d-aee9-8f66603b6437,NA,The Economist,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2018,2018.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
330f43e5-bc25-4d39-8814-5f28e72ee4b0,NA,Warta Ekonomi,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2009,2009.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
4a5c4d8b-3b25-4ba9-bbf6-97e1e385b52b,NA,Jurnal teknik komputer,NA,NA,NA,Komputer,NA,NA,NA,Universitas Bina Nusantara,NA,Periodical Literature,2009,2009.0,NA,NA,Anggrek,NA,NA,NA,NA,Universitas Bina Nusantara
2c5bd82a-8fa1-453f-8569-58d0dc489aff,NA,Bloomberg Businessweek,NA,NA,NA,Business,NA,NA,NA,NA,NA,Periodical Literature,2015,2015.0,NA,NA,JWC,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
df31845f-37ca-406e-83cf-04d27ac377b5,NA,Concept,NA,NA,NA,Desain,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2010,2010.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
0dab98b8-a843-417d-8551-2afc6bb25997,NA,Integritas : Jurnal Antikorupsi,NA,NA,NA,Hukum,NA,NA,NA,Komisi Pemberantasan Korupsi,NA,Periodical Literature,2019,2019.0,NA,Jakarta,Alam Sutra Main Campus,NA,NA,NA,NA,Komisi Pemberantasan Korupsi
b26ddbc7-1f32-4a71-9bcc-99daf54834a8,NA,Chip Foto Video,NA,NA,NA,Komputer,NA,NA,NA,Kompas Gramedia,NA,Periodical Literature,2005,2005.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
900d664b-df9a-49e5-b5a0-b57ba1fc4308,NA,Time,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Geotimes Aksara Media,NA,Periodical Literature,2008,2008.0,NA,Jakarta Pusat,Anggrek,NA,NA,NA,NA,NA
531a8b8f-e09d-4515-8a39-a9640a09db54,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2014,2014.0,NA,Jakarta,FX,NA,NA,NA,NA,PT. Era Media Informasi
624e5e1c-8833-4b8b-b828-7604768b6237,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2015,2015.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,PT. Era Media Informasi
ccbd3b80-c700-4eb4-b48e-f31ac635fa6f,NA,DH FILES,NA,NA,NA,Umum/Populer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2009,2009.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
a3b2157b-3adb-4642-a39d-dcd105428fb2,NA,E-Indonesia,NA,NA,NA,Teknologi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2007,2007.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
1b5fb2dc-c5f4-4ad8-94f4-c14c28b7c5f9,NA,Gatra (edisi ganda living plus),NA,NA,NA,Umum/Populer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
9d9b5376-f24a-4331-8b4a-191392f7bc43,NA,Insan Media Psikologi,NA,NA,NA,Psikologi,NA,NA,NA,Fakultas Psikologi Universitas Airlangga,NA,Periodical Literature,2011,2011.0,NA,NA,Kijang,NA,NA,NA,NA,NA
5b164853-d80e-4c2c-9626-d8cbde47fc37,NA,INFO LINUX,NA,NA,NA,Komputer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2009,2009.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
dc0c9dd0-d6ad-47b1-926a-6f1eed060e6f,NA,Trust,NA,NA,NA,Ekonomi,NA,NA,NA,PT. Hikmat Makna Aksara,NA,Periodical Literature,2006,2006.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
3a05cfed-b08b-444d-9d01-0cb23b9e9111,NA,MSDN Magazine,NA,NA,NA,Komputer,NA,NA,NA,Microsoft Press,NA,Periodical Literature,2009,2009.0,NA,NA,Anggrek,NA,NA,NA,NA,Microsoft Press
8a9fb418-5738-44ed-926f-256f1cba2fc6,NA,Buletin Pos dan Telekomunikasi : media komunikasi ilmiah,NA,NA,NA,Telekomunikasi,NA,NA,NA,Puslitbang Aptika dan IKP Kominfo,NA,Periodical Literature,2013,2013.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
8ed49fa0-55e1-40aa-9bf1-161af6fffdb3,NA,Kontan,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2005,2005.0,NA,NA,NA,NA,NA,NA,NA,Sine Nomine
af3e9217-0f63-4d18-bf1b-631263d0fbd5,NA,Trust,NA,NA,NA,Ekonomi,NA,NA,NA,PT. Hikmat Makna Aksara,NA,Periodical Literature,2007,2007.0,NA,Jakarta,JWC,NA,NA,NA,NA,NA
72f819da-98f0-428e-bce1-ba6b092b41d0,NA,Time,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Geotimes Aksara Media,NA,Periodical Literature,2013,2013.0,NA,Jakarta Pusat,Kijang,NA,NA,NA,NA,NA
2956bc9e-6594-4268-a7e3-39fa80f910ce,NA,Chip Foto Video,NA,NA,NA,Komputer,NA,NA,NA,Kompas Gramedia,NA,Periodical Literature,2006,2006.0,NA,Jakarta,JWC,NA,NA,NA,NA,NA
d82e6c01-a2a2-4867-b9c5-768f03e4d40d,NA,National Geographic Indonesia,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Kompas Media Nusantara,NA,Periodical Literature,2015,2015.0,NA,NA,FX,NA,NA,NA,NA,NA
011cf2a8-c3d9-43d9-8159-1bf127dc8076,NA,Indonesian Capital Market Review,NA,NA,NA,Pemasaran,NA,NA,NA,Management Research Center,NA,Periodical Literature,2009,2009.0,NA,NA,FX,NA,NA,NA,NA,NA
ed99cf7a-fcdd-4358-99e4-7ce073538f5e,NA,Newsweek Magazine,NA,NA,NA,Umum/Populer,NA,NA,NA,The Newsweek Daily Beast Company,NA,Periodical Literature,2011,2011.0,NA,NA,Kijang,NA,NA,NA,NA,NA
89d669da-9e8c-46d0-857b-4884029ec9ba,NA,The Ary Suta Center series on Strategic Management,NA,NA,NA,Manajemen,NA,NA,NA,BINUS University,NA,Periodical Literature,2015,2015.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
c3f00ddd-50f8-4487-920d-34c497e9f7a3,NA,Time,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Geotimes Aksara Media,NA,Periodical Literature,2010,2010.0,NA,Jakarta Pusat,Anggrek,NA,NA,NA,NA,NA
e4b42063-17c8-4d1b-b579-a8c4d96afad6,NA,Academy of Management Journal,NA,NA,NA,Manajemen,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2013,2013.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
9b45deec-7a96-40ba-bdc4-e3962b635968,NA,The Academy of Management Journal,NA,NA,NA,Manajemen,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2012,2012.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
dc1a0829-952a-4338-9315-b1bc0d08089c,NA,ENVIRO Magz,NA,NA,NA,Ilmu dan Budaya,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2007,2007.0,NA,NA,NA,NA,NA,NA,NA,Sine Nomine
402c21dc-9432-4921-827b-3287c6f22afe,NA,The Economist,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2012,2012.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
f8bbe28f-0755-4ad6-92df-48c97e237e23,NA,Celt,NA,NA,NA,Bahasa dan Sastra,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2004,2004.0,NA,NA,Kijang,NA,NA,NA,NA,Sine Nomine
8a4db890-a3d9-43fb-a558-5950338101a9,NA,Journal Business Strategy,NA,NA,NA,Business,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2006,2006.0,NA,NA,JWC,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,Sine Nomine
977ae003-6c9d-44fe-914c-57dd792ace73,NA,Trust,NA,NA,NA,Ekonomi,NA,NA,NA,PT. Hikmat Makna Aksara,NA,Periodical Literature,2009,2009.0,NA,Jakarta,JWC,NA,NA,NA,NA,NA
75c4f247-58e4-41a0-9c43-91b378948557,NA,Brand,NA,NA,NA,Desain,NA,NA,NA,SendPoints,NA,Periodical Literature,2012,2012.0,NA,00,Alam Sutra Main Campus,NA,NA,NA,NA,NA
16be919b-f53a-4457-8ded-53284a27372e,NA,Chip Foto Video,NA,NA,NA,Komputer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2014,2014.0,NA,NA,Alam Sutra Main Campus,NA,NA,NA,NA,Sine Nomine
e0e827dc-1232-4257-a570-40eae66dc333,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2020,2020.0,NA,Jakarta,NA,NA,NA,NA,NA,PT. Era Media Informasi
0563d623-c5d4-475b-acf8-cf6500dd68dc,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2017,2017.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,PT. Era Media Informasi
c9c395b4-a4da-4e95-9a2e-a846216ffe05,NA,The Economist,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2015,2015.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
1b965fad-487b-400f-bdef-7d67d3f320b0,NA,Trust,NA,NA,NA,Ekonomi,NA,NA,NA,PT. Hikmat Makna Aksara,NA,Periodical Literature,2010,2010.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
27210bec-e458-4bb9-ab2b-60fad5913ef0,NA,Business Management Journal,NA,NA,NA,Manajemen,NA,NA,NA,Universitas Bunda Mulia,NA,Periodical Literature,2019,2019.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
49932b9d-615b-416b-a398-8ab47e111000,NA,Business Week Global (versi inggris),NA,NA,NA,Business,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,JWC,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,Sine Nomine
89793757-750c-4b0c-b78f-6a4f28a00057,NA,Trust,NA,NA,NA,Ekonomi,NA,NA,NA,PT. Hikmat Makna Aksara,NA,Periodical Literature,2006,2006.0,NA,Jakarta,JWC,NA,NA,NA,NA,NA
d0c50019-723f-4c07-bf31-5f5c9350b518,NA,Warta Ekonomi,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2007,2007.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
bbe293a6-723b-455e-9d8c-c14129cf8f5a,NA,Journal of Educational and Behavioral Statistics,NA,NA,NA,Statistik,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2007,2007.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
ceff82cd-0c0b-4378-97c7-5832a2ced430,NA,Chip,NA,NA,NA,Komputer,NA,NA,NA,Kompas Gramedia,NA,Periodical Literature,2013,2013.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
4c891e22-9c6c-4fcf-a4e9-01a871e5474d,NA,INFO LINUX,NA,NA,NA,Komputer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2005,2005.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
3497f5e4-728c-4e33-93b9-3c0575bb0d3b,NA,Jurnal ilmiah Mat Stat,NA,NA,NA,Statistik,NA,NA,NA,Binus University,NA,Periodical Literature,2011,2011.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
30b60a5f-7b49-4795-aa1f-09a4ccf3af67,NA,Swa Sembada,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2007,2007.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
307cd734-6da4-4869-b7ab-83bdaf1ce5bb,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2010,2010.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,PT. Era Media Informasi
00567bac-3d14-460e-85be-dc46f8e67e26,NA,Swa Sembada,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2009,2009.0,NA,NA,JWC,NA,NA,NA,NA,[S.N]
10547c25-1a1e-4977-aa2f-1433a2b86a3d,NA,National Geographic Indonesia,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Kompas Media Nusantara,NA,Periodical Literature,2011,2011.0,NA,NA,JWC,NA,NA,NA,NA,NA
3f164965-641d-4528-b331-8cf3b1730284,NA,Marketeers,NA,NA,NA,Pemasaran,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2015,2015.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
1fc359c9-7f5e-4319-b5ac-0dc553c210aa,NA,Time,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Geotimes Aksara Media,NA,Periodical Literature,2009,2009.0,NA,Jakarta Pusat,Anggrek,NA,NA,NA,NA,NA
d085cedf-ea31-4a9e-befd-30dafff27ae8,NA,Communication Arts Magazine,NA,NA,NA,Desain,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2017,2017.0,NA,NA,FX,NA,NA,NA,NA,Sine Nomine
54b86865-16be-4826-9d2e-c12e41d2f14d,NA,Japan echo,NA,NA,NA,Umum/Populer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
718f0e3c-5e9a-48ab-af79-daf1cd305635,NA,SWA,NA,NA,NA,Business,NA,NA,NA,PT.Swasembada Media Bisnis,NA,Periodical Literature,2019,2019.0,NA,Jakarta,Anggrek,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
8e937d83-d637-41ff-a47e-79623cff3822,NA,Warta Ekonomi,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2010,2010.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
03724baa-5714-42ee-8f5c-3a50af51ebaf,NA,Tempo : English Edition,NA,NA,NA,Umum/Populer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2009,2009.0,NA,NA,Kijang,NA,NA,NA,NA,Sine Nomine
6fde575d-53ff-485b-b379-b875117d80c1,NA,Jurnal Infotek Dharma Putra : media publikasi teknologi dan informasi,NA,NA,NA,Teknologi,NA,NA,NA,Sekolah Tinggi Manajemen Informatika dan Komputer Akakom,NA,Periodical Literature,2006,2006.0,NA,Yogyakarta,Anggrek,NA,NA,NA,NA,Sekolah Tinggi Manajemen Informatika dan Komputer Akakom
8175365d-199f-4570-88bf-19100e907e70,NA,INFO LINUX,NA,NA,NA,Komputer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2005,2005.0,NA,NA,NA,NA,NA,NA,NA,Sine Nomine
341f0d06-2199-47aa-828d-1a246257b62b,NA,Jurnal teknik komputer,NA,NA,NA,Komputer,NA,NA,NA,Universitas Bina Nusantara,NA,Periodical Literature,2007,2007.0,NA,NA,Anggrek,NA,NA,NA,NA,Universitas Bina Nusantara
9a6e7d81-844d-4a96-9e0a-3a45f022ee08,NA,Kontan,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2005,2005.0,NA,NA,NA,NA,NA,NA,NA,Sine Nomine
2fadd8a8-94e6-4d42-b249-206957b6fc7b,NA,Pilars : hukum & bisnis,NA,NA,NA,Hukum,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2004,2004.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
d445aa73-cf43-4b93-8a3c-7f68b3c4bb3d,https://storagelkcdev.blob.core.windows.net/file-upload/migrate-cover/book_intmdt-accounting_skousen.jpg,Jurnal K@ta,NA,NA,NA,Bahasa dan Sastra,NA,NA,NA,Universitas Kristen Petra Surabaya,NA,Periodical Literature,2011,2011.0,NA,Surabaya 60236,NA,NA,NA,NA,NA,NA
ffbc0dbb-03d1-4ef1-88fe-b634149afd49,NA,Newsweek Magazine,NA,NA,NA,Umum/Populer,NA,NA,NA,The Newsweek Daily Beast Company,NA,Periodical Literature,2012,2012.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
43738214-928a-4beb-b185-446cb519221d,NA,Lingua Cultura,NA,NA,NA,Bahasa dan Sastra,NA,NA,NA,BINUS University,NA,Periodical Literature,2014,2014.0,NA,NA,Kijang,NA,NA,NA,NA,NA
25648e1c-1ad3-4f7c-b55a-ebb91e1083a9,NA,SWA,NA,NA,NA,Business,NA,NA,NA,PT.Swasembada Media Bisnis,NA,Periodical Literature,2018,2018.0,NA,Jakarta,JWC,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
181985c0-67a2-4d61-b3ae-51a01a85d838,NA,Business week edisi Indonesia,NA,NA,NA,Business,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2010,2010.0,NA,NA,Anggrek,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,Sine Nomine
749d981f-cd67-4a7b-a610-b04371f15ef2,NA,Trust,NA,NA,NA,Ekonomi,NA,NA,NA,PT. Hikmat Makna Aksara,NA,Periodical Literature,2008,2008.0,NA,Jakarta,JWC,NA,NA,NA,NA,NA
24d3eb0b-585d-4679-80a7-ca148f2520f7,NA,INFO LINUX,NA,NA,NA,Komputer,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2008,2008.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
41f34aed-461b-4f78-b0f0-b52bd3b9f37b,NA,Masyarakat telematika dan informasi,NA,NA,NA,Telekomunikasi,NA,NA,NA,Puslitbang Aptika dan IKP Kominfo,NA,Periodical Literature,2014,2014.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
d74eccaa-f712-4a6c-9ae0-89a101214c8e,NA,The Economist,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2018,2018.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
e72d442d-5049-431c-8e4f-039e7e9e54b4,NA,Swa Sembada,NA,NA,NA,Ekonomi,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2006,2006.0,NA,NA,Anggrek,NA,NA,NA,NA,Sine Nomine
34d8767a-6b20-4391-8255-9361b1c85b00,NA,Journal of The Academy of Marketing Science,NA,NA,NA,Pemasaran,NA,NA,NA,Sine Nomine,NA,Periodical Literature,2010,2010.0,NA,NA,JWC,NA,NA,NA,NA,Sine Nomine
c1d27246-7faf-4e15-b952-a557648324ad,NA,SWA,NA,NA,NA,Business,NA,NA,NA,PT. Swasembada Media Bisnis,NA,Periodical Literature,2019,2019.0,NA,NA,Anggrek,NA,NA,NA,515E7618-1EA1-428D-9F66-6ABE8F4DD220,NA
3f7a5d0f-1007-4ad3-814d-7d7b2dc13aab,NA,Intisari,NA,NA,NA,Umum/Populer,NA,NA,NA,Kompas Gramedia,NA,Periodical Literature,2014,2014.0,NA,Jakarta,Anggrek,NA,NA,NA,NA,NA
87ad97ff-7f1e-4d99-999b-227763af52c9,NA,Tempo,NA,NA,NA,Umum/Populer,NA,NA,NA,Majalah Tempo,NA,Periodical Literature,2010,2010.0,NA,NA,Anggrek,NA,NA,NA,NA,NA
35cbfb29-cd80-46d6-b73f-aaccadf62f3b,NA,Time,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Geotimes Aksara Media,NA,Periodical Literature,2009,2009.0,NA,Jakarta Pusat,Anggrek,NA,NA,NA,NA,NA
11d5382f-5de8-458f-9582-af605a490243,NA,Gatra,NA,NA,NA,Umum/Populer,NA,NA,NA,PT. Era Media Informasi,NA,Periodical Literature,2016,2016.0,NA,Jakarta,JWC,NA,NA,NA,NA,PT. Era Media Informasi
